Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Teste login,Chrome 97.0.4692.71,,,2022-01-19 09:46:26,2022-01-19 09:46:50,"24,532s",FAILED
,,,,,,,
Test Cases/TC01- Login e senha utilizando variavel,Chrome 97.0.4692.71,,,2022-01-19 09:46:26,2022-01-19 09:46:34,"7,752s",PASSED
"openBrowser("""")",Chrome 97.0.4692.71,,,2022-01-19 09:46:27,2022-01-19 09:46:29,"2,366s",PASSED
"navigateToUrl(""http://172.16.1.21:7802/pt/"")",Chrome 97.0.4692.71,,,2022-01-19 09:46:29,2022-01-19 09:46:30,"1,058s",PASSED
"setText(findTestObject(""Object Repository/Page_Dataplace - SFA/Page_Dataplace - SFA/input_Nome de usurio ou endereo de email_email (9)""), username)",Chrome 97.0.4692.71,,,2022-01-19 09:46:30,2022-01-19 09:46:31,"0,878s",PASSED
"click(findTestObject(""Object Repository/Page_Dataplace - SFA/Page_Dataplace - SFA/div_Senha (1)""))",Chrome 97.0.4692.71,,,2022-01-19 09:46:31,2022-01-19 09:46:32,"0,431s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Dataplace - SFA/Page_Dataplace - SFA/input_Senha_senha (9)""), password)",Chrome 97.0.4692.71,,,2022-01-19 09:46:32,2022-01-19 09:46:32,"0,509s",PASSED
"click(findTestObject(""Object Repository/Page_Dataplace - SFA/Page_Dataplace - SFA/div_Login (3)""))",Chrome 97.0.4692.71,,,2022-01-19 09:46:32,2022-01-19 09:46:33,"0,523s",PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Dataplace - SFA/Page_Dataplace SFA/div_Mensagem (2)""), mensagem, OPTIONAL)",Chrome 97.0.4692.71,,,2022-01-19 09:46:33,2022-01-19 09:46:34,"0,870s",PASSED
closeBrowser(),Chrome 97.0.4692.71,,,2022-01-19 09:46:34,2022-01-19 09:46:34,"0,636s",PASSED
,,,,,,,
Test Cases/TC01- Login e senha utilizando variavel,Chrome 97.0.4692.71,,,2022-01-19 09:46:46,2022-01-19 09:46:50,"4,161s",FAILED
"openBrowser("""")",Chrome 97.0.4692.71,,,2022-01-19 09:46:46,2022-01-19 09:46:48,"1,847s",PASSED
"navigateToUrl(""http://172.16.1.21:7802/pt/"")",Chrome 97.0.4692.71,,,2022-01-19 09:46:48,2022-01-19 09:46:49,"0,800s",PASSED
"setText(findTestObject(""Object Repository/Page_Dataplace - SFA/Page_Dataplace - SFA/input_Nome de usurio ou endereo de email_email (9)""), username)",Chrome 97.0.4692.71,,,2022-01-19 09:46:49,2022-01-19 09:46:50,"0,876s",PASSED
"click(findTestObject(""Object Repository/Page_Dataplace - SFA/Page_Dataplace - SFA/div_Senha (1)""))",Chrome 97.0.4692.71,,,2022-01-19 09:46:50,2022-01-19 09:46:50,"0,423s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Dataplace - SFA/Page_Dataplace - SFA/input_Senha_senha (9)""), password)",Chrome 97.0.4692.71,,,2022-01-19 09:46:50,2022-01-19 09:46:50,"0,204s",FAILED
