Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
cpf,Chrome 97.0.4692.99,,,2022-02-03 09:51:36,2022-02-03 09:51:49,"13,060s",PASSED
,,,,,,,
Test Cases/TC26- Validacao cpf cliente,Chrome 97.0.4692.99,,,2022-02-03 09:51:36,2022-02-03 09:51:49,"12,635s",PASSED
"openBrowser("""")",Chrome 97.0.4692.99,,,2022-02-03 09:51:37,2022-02-03 09:51:39,"2,328s",PASSED
"navigateToUrl(""http://172.16.1.21:7802/pt/account/login?returnUrl=%2Fpedidos"")",Chrome 97.0.4692.99,,,2022-02-03 09:51:39,2022-02-03 09:51:40,"0,992s",PASSED
"setText(findTestObject(""Object Repository/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace SFA/Page_Dataplace - SFA/Page_Dataplace SFA/Page_Dataplace - SFA/input_Nome de usurio ou endereo de email_email""), ""mayara.moraes@dataplace.com.br"")",Chrome 97.0.4692.99,,,2022-02-03 09:51:40,2022-02-03 09:51:41,"0,886s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace SFA/Page_Dataplace - SFA/Page_Dataplace SFA/Page_Dataplace - SFA/input_Senha_senha""), ""jBu/h84nUum0DzfFUdyvAQ=="")",Chrome 97.0.4692.99,,,2022-02-03 09:51:41,2022-02-03 09:51:41,"0,501s",PASSED
"click(findTestObject(""Object Repository/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace SFA/Page_Dataplace - SFA/Page_Dataplace SFA/Page_Dataplace - SFA/button_Login""))",Chrome 97.0.4692.99,,,2022-02-03 09:51:41,2022-02-03 09:51:42,"0,505s",PASSED
"click(findTestObject(""Object Repository/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace SFA/Page_Dataplace - SFA/Page_Dataplace SFA/Page_Dataplace SFA/div_Clientes""))",Chrome 97.0.4692.99,,,2022-02-03 09:51:42,2022-02-03 09:51:43,"0,746s",PASSED
"click(findTestObject(""Object Repository/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace SFA/Page_Dataplace - SFA/Page_Dataplace SFA/Page_Dataplace SFA/button_Cadastrar cliente_btn btn-secondary btn-sm""))",Chrome 97.0.4692.99,,,2022-02-03 09:51:43,2022-02-03 09:51:43,"0,620s",PASSED
"click(findTestObject(""Object Repository/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace SFA/Page_Dataplace - SFA/Page_Dataplace SFA/Page_Dataplace SFA/a_Andreia e Hadassa Locaes de Automveis Ltda""))",Chrome 97.0.4692.99,,,2022-02-03 09:51:43,2022-02-03 09:51:44,"0,615s",PASSED
"click(findTestObject(""Object Repository/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace SFA/Page_Dataplace - SFA/Page_Dataplace SFA/Page_Dataplace SFA/div_Editar""))",Chrome 97.0.4692.99,,,2022-02-03 09:51:44,2022-02-03 09:51:45,"0,745s",PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace SFA/Page_Dataplace - SFA/Page_Dataplace SFA/Page_Dataplace SFA/select_Fsica Jurdica""), ""2"", true)",Chrome 97.0.4692.99,,,2022-02-03 09:51:45,2022-02-03 09:51:46,"1,240s",PASSED
"click(findTestObject(""Object Repository/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace SFA/Page_Dataplace - SFA/Page_Dataplace SFA/Page_Dataplace SFA/div_SFA - Fora de Vendas  DP INFORMTICA LTD_a6a7a3""))",Chrome 97.0.4692.99,,,2022-02-03 09:51:46,2022-02-03 09:51:46,"0,396s",PASSED
"setText(findTestObject(""Object Repository/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace SFA/Page_Dataplace - SFA/Page_Dataplace SFA/Page_Dataplace SFA/input_CPF_inscricaoFederal""), cpf)",Chrome 97.0.4692.99,,,2022-02-03 09:51:46,2022-02-03 09:51:47,"0,746s",PASSED
"click(findTestObject(""Object Repository/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace SFA/Page_Dataplace - SFA/Page_Dataplace SFA/Page_Dataplace SFA/i_Salvar_fa fa-check my-float""))",Chrome 97.0.4692.99,,,2022-02-03 09:51:47,2022-02-03 09:51:48,"0,959s",PASSED
"if (setText(findTestObject(""Object Repository/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace SFA/Page_Dataplace - SFA/Page_Dataplace SFA/Page_Dataplace SFA/input_CPF_inscricaoFederal""), cpf, CONTINUE_ON_FAILURE))",Chrome 97.0.4692.99,,,2022-02-03 09:51:48,2022-02-03 09:51:49,"0,829s",PASSED
else,Chrome 97.0.4692.99,,,2022-02-03 09:51:49,2022-02-03 09:51:49,"0,007s",PASSED
