Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
calcula pedido,Chrome 97.0.4692.71,,,2022-01-26 10:06:00,2022-01-26 10:06:37,"37,332s",PASSED
,,,,,,,
Test Cases/New Test Case,Chrome 97.0.4692.71,,,2022-01-26 10:06:00,2022-01-26 10:06:19,"19,216s",PASSED
"openBrowser("""")",Chrome 97.0.4692.71,,,2022-01-26 10:06:01,2022-01-26 10:06:03,"2,475s",PASSED
"navigateToUrl(""http://172.16.1.21:7802/pt/account/login?returnUrl=%2Fpedidos"")",Chrome 97.0.4692.71,,,2022-01-26 10:06:03,2022-01-26 10:06:04,"1,296s",PASSED
"setText(findTestObject(""Object Repository/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace - SFA/input_Nome de usurio ou endereo de email_email""), ""mayara.moraes@dataplaca.com.br"")",Chrome 97.0.4692.71,,,2022-01-26 10:06:04,2022-01-26 10:06:05,"0,943s",PASSED
"click(findTestObject(""Object Repository/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace - SFA/input_Nome de usurio ou endereo de email_email""))",Chrome 97.0.4692.71,,,2022-01-26 10:06:05,2022-01-26 10:06:06,"0,435s",PASSED
"setText(findTestObject(""Object Repository/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace - SFA/input_Nome de usurio ou endereo de email_email""), ""mayara.moraes@dataplace.com.br"")",Chrome 97.0.4692.71,,,2022-01-26 10:06:06,2022-01-26 10:06:06,"0,709s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace - SFA/input_Senha_senha""), ""i+K1X3doZYBu6F0i+9QHbg=="")",Chrome 97.0.4692.71,,,2022-01-26 10:06:06,2022-01-26 10:06:07,"0,461s",PASSED
"click(findTestObject(""Object Repository/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace - SFA/button_Login""))",Chrome 97.0.4692.71,,,2022-01-26 10:06:07,2022-01-26 10:06:07,"0,491s",PASSED
"click(findTestObject(""Object Repository/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace - SFA/div_LoginNome de usurio ou endereo de email_d83c56""))",Chrome 97.0.4692.71,,,2022-01-26 10:06:07,2022-01-26 10:06:08,"0,606s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace - SFA/input_Senha_senha""), ""jBu/h84nUum0DzfFUdyvAQ=="")",Chrome 97.0.4692.71,,,2022-01-26 10:06:08,2022-01-26 10:06:08,"0,424s",PASSED
"click(findTestObject(""Object Repository/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace - SFA/div_Login""))",Chrome 97.0.4692.71,,,2022-01-26 10:06:08,2022-01-26 10:06:09,"0,499s",PASSED
"click(findTestObject(""Object Repository/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace SFA/div_1603""))",Chrome 97.0.4692.71,,,2022-01-26 10:06:09,2022-01-26 10:06:10,"0,779s",PASSED
"setText(findTestObject(""Object Repository/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace SFA/input_Produto_typeahead-produto""), "" "")",Chrome 97.0.4692.71,,,2022-01-26 10:06:10,2022-01-26 10:06:11,"1,034s",PASSED
"click(findTestObject(""Object Repository/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace SFA/button_BOTA HOMOCINETICA CORCEL - 00100""))",Chrome 97.0.4692.71,,,2022-01-26 10:06:11,2022-01-26 10:06:12,"1,356s",PASSED
"setText(findTestObject(""Object Repository/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace SFA/input_Produto_typeahead-produto""), "" "")",Chrome 97.0.4692.71,,,2022-01-26 10:06:12,2022-01-26 10:06:13,"1,136s",PASSED
"setText(findTestObject(""Object Repository/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace SFA/input_Quantidade_quantidade""), quantidade)",Chrome 97.0.4692.71,,,2022-01-26 10:06:13,2022-01-26 10:06:14,"0,970s",PASSED
"setText(findTestObject(""Object Repository/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace SFA/input_R_precoLiquido""), preco)",Chrome 97.0.4692.71,,,2022-01-26 10:06:14,2022-01-26 10:06:15,"1,111s",PASSED
"if (verifyElementText(findTestObject(""Object Repository/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace SFA/div_R125,00""), total) == true)",Chrome 97.0.4692.71,,,2022-01-26 10:06:15,2022-01-26 10:06:19,"3,963s",PASSED
,,,,,,,
