Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
calcula pedido,Chrome 97.0.4692.71,,,2022-01-26 11:01:38,2022-01-26 11:03:08,"1m - 29,340s",FAILED
,,,,,,,
Test Cases/New Test Case,Chrome 97.0.4692.71,,,2022-01-26 11:01:39,2022-01-26 11:02:24,"45,306s",FAILED
"openBrowser("""")",Chrome 97.0.4692.71,,,2022-01-26 11:01:39,2022-01-26 11:01:42,"2,428s",PASSED
"navigateToUrl(""http://172.16.1.21:7802/pt/account/login?returnUrl=%2Fpedidos"")",Chrome 97.0.4692.71,,,2022-01-26 11:01:42,2022-01-26 11:01:43,"1,037s",PASSED
"setText(findTestObject(""Object Repository/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace - SFA/input_Nome de usurio ou endereo de email_email""), ""mayara.moraes@dataplaca.com.br"")",Chrome 97.0.4692.71,,,2022-01-26 11:01:43,2022-01-26 11:01:44,"0,917s",PASSED
"click(findTestObject(""Object Repository/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace - SFA/input_Nome de usurio ou endereo de email_email""))",Chrome 97.0.4692.71,,,2022-01-26 11:01:44,2022-01-26 11:01:44,"0,456s",PASSED
"setText(findTestObject(""Object Repository/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace - SFA/input_Nome de usurio ou endereo de email_email""), ""mayara.moraes@dataplace.com.br"")",Chrome 97.0.4692.71,,,2022-01-26 11:01:44,2022-01-26 11:01:45,"0,771s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace - SFA/input_Senha_senha""), ""i+K1X3doZYBu6F0i+9QHbg=="")",Chrome 97.0.4692.71,,,2022-01-26 11:01:45,2022-01-26 11:01:45,"0,446s",PASSED
"click(findTestObject(""Object Repository/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace - SFA/Page_Dataplace - SFA/button_Login""))",Chrome 97.0.4692.71,,,2022-01-26 11:01:45,2022-01-26 11:01:46,"0,499s",PASSED
